mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,mfcc_20,mfcc_21,mfcc_22,mfcc_23,mfcc_24,mfcc_25,mfcc_26,mfcc_27,mfcc_28,mfcc_29,mfcc_30,mfcc_31,mfcc_32,mfcc_33,mfcc_34,mfcc_35,mfcc_36,mfcc_37,mfcc_38,mfcc_39,mfcc_40,labels,file_paths
-202.07527,100.68484,-2.8943446,59.14004,-33.238914,10.436511,-34.317844,-6.36032,-16.722017,-24.68136,-12.055257,-18.734446,-8.509254,-12.853563,-8.336969,-17.243156,-7.195528,-8.579796,1.9302704,-16.293978,-16.31155,-2.5426102,-10.822049,-3.6696756,-5.7164965,-7.5458593,-11.990523,1.5051669,-4.2573185,-7.281214,-5.363215,-4.7900796,-1.5159204,-9.23928,-4.5745964,-4.590293,-3.5892923,-5.483565,-2.4439535,-4.435831,1,/Users/mac/Desktop/DATA37000-25AU/DATA370-midterm-project/data/for-2sec/for-2seconds/training/real/file11944.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav
-248.84584,76.82394,-16.921986,53.36725,-37.108795,1.632444,-42.653427,-7.1035867,-19.599077,-1.949794,-18.998213,-10.13691,-4.5157757,-11.258272,0.894332,-22.965519,5.526885,-14.665283,0.9675485,-2.8454573,3.6075299,3.0017753,-0.890523,7.6894655,-7.4943266,5.3411765,-7.0308833,2.5206797,-3.9322443,0.22841667,-4.765772,-3.2960699,0.85903627,-9.376804,-1.9066478,-9.085497,0.922361,-6.59293,-1.9879857,-2.8142955,1,/Users/mac/Desktop/DATA37000-25AU/DATA370-midterm-project/data/for-2sec/for-2seconds/training/real/file13589.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav
-214.54372,167.8042,-19.455273,38.121384,-24.938805,3.3630161,-12.518897,-10.057288,-24.403828,-8.46057,-9.20145,-21.13357,4.358208,-14.021475,-4.1105137,-10.059922,-11.036505,-9.988522,-11.711623,-6.9122596,-11.689042,-4.9398146,-9.416522,-7.6161556,-5.5153112,-5.765381,-4.0023685,-3.9508278,-3.4493377,-2.8159096,-2.922261,-2.35447,-1.9762182,-1.713183,-0.61903286,-1.9828146,-0.6635426,-3.0376935,-0.43118137,-1.4090375,1,/Users/mac/Desktop/DATA37000-25AU/DATA370-midterm-project/data/for-2sec/for-2seconds/training/real/file10786.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav
-251.8529,122.95517,-71.4376,41.265633,-13.328647,0.5913192,-8.426751,-20.424383,-2.243474,-7.2842956,-2.714441,-8.49086,-0.9703959,-3.0346458,-2.9103968,-6.788464,-6.887891,-0.41645432,-7.2197924,-6.8046503,-5.811177,-3.8574464,-5.097274,-4.3252306,-4.7324877,-5.612806,-1.206081,-1.504524,-0.07610737,0.782587,0.46752238,0.11252464,1.2359179,2.1178374,3.4243639,4.427396,3.1985304,4.6475163,4.4157305,5.8117843,1,/Users/mac/Desktop/DATA37000-25AU/DATA370-midterm-project/data/for-2sec/for-2seconds/training/real/file33654.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav
-269.71463,94.938736,-28.685501,24.923037,-38.4446,-13.365244,-32.04463,-15.223148,-16.138298,-0.76096267,-20.620052,-14.905845,-9.337453,-10.673459,-4.2120805,-21.736614,-2.4700415,-16.700687,-0.88776547,0.6463299,10.811816,9.965435,-0.38251907,2.8657653,-9.9178,1.816826,-2.9297056,1.8314142,-7.627238,-4.9963636,-3.80424,-3.7451189,-2.7589612,-9.540847,-2.7081385,-8.759256,-2.3134212,-7.879814,-2.4444568,0.6978419,1,/Users/mac/Desktop/DATA37000-25AU/DATA370-midterm-project/data/for-2sec/for-2seconds/training/real/file14889.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav
-373.17285,176.09317,47.269566,41.69999,4.401735,16.920807,7.7685475,-7.703216,10.182751,1.3287588,4.3257275,7.079679,-1.6773229,0.76390517,4.431027,7.8045044,2.5830898,2.5897698,7.0129294,-1.028764,-0.37812704,4.2761025,-2.5985856,-1.1804914,4.6569195,0.61416984,0.94028914,1.5818771,1.3528259,3.93973,-0.6766082,1.4575598,3.7413666,-1.3552139,0.5558876,-0.46388802,-0.1887195,2.611615,-0.6974523,2.0537446,1,/Users/mac/Desktop/DATA37000-25AU/DATA370-midterm-project/data/for-2sec/for-2seconds/training/real/file8057.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav
-243.55368,121.95137,7.313435,55.610806,1.079592,18.645102,-28.96258,6.721452,-17.287458,-13.292578,0.6045782,-13.791694,6.376508,-14.919705,-3.0667129,-8.477585,-6.8036575,-9.79238,-4.0834765,-3.7599242,-7.3232303,1.7760255,-12.594634,-2.2934442,-7.8014617,-4.3309226,-3.7139423,-4.8208466,0.41313264,-9.415347,-3.0123572,-4.071502,-4.4934454,-4.995025,-3.5009296,-4.5630274,-7.4037933,-4.5318246,-3.2514133,-1.1968412,1,/Users/mac/Desktop/DATA37000-25AU/DATA370-midterm-project/data/for-2sec/for-2seconds/training/real/file32896.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav
-268.3795,120.2168,-53.46826,56.370186,-20.04628,-6.878582,-12.453839,-6.8688865,1.9724617,-9.355042,2.68536,-10.282033,0.62222993,-4.3947735,1.286491,0.5022578,-3.621265,6.8817925,-4.2319145,-1.4673775,-5.7010636,-5.959986,-2.1044042,-5.5705733,0.9605319,-1.2500287,-3.0264862,-1.1915563,-3.822285,-2.4267256,-0.8136874,-2.155524,-0.44107336,-1.0550983,-1.0262451,-1.0587595,-2.39835,-0.6255423,-1.051687,0.27666566,1,/Users/mac/Desktop/DATA37000-25AU/DATA370-midterm-project/data/for-2sec/for-2seconds/training/real/file8541.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav
-255.95618,99.526634,-19.844776,24.091757,-51.506737,6.1907234,-26.409765,-13.8343,-25.453548,-1.0038885,-14.28462,-14.349258,-2.8195772,-7.0574284,-6.969459,-18.097158,3.0418658,-15.725911,7.3433447,-6.1775413,-3.129064,-5.341128,-9.885039,5.953732,-5.3711276,9.919817,-0.72647506,6.7514324,-1.8033414,-1.0741191,-3.2714522,-8.671011,-0.75897074,-4.8960614,1.1151749,-1.456367,4.357593,-1.322675,1.2707515,-0.9563495,1,/Users/mac/Desktop/DATA37000-25AU/DATA370-midterm-project/data/for-2sec/for-2seconds/training/real/file25713.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav
-221.64786,154.3244,-20.858202,41.073788,-11.56336,-5.612525,-9.138278,-6.438026,-24.43556,-4.2884665,-6.760916,-13.698504,-0.18883827,-16.356846,-5.1589293,-13.347606,-5.735196,-12.8525,-14.23344,-5.8143783,-10.400906,-3.3521812,-12.026569,-5.2647166,-3.0347743,-6.118155,-5.7101254,-4.0555415,-3.991555,-5.2124095,0.039157957,-2.0036883,-0.37924677,-0.71136475,-1.7847756,-0.31651178,-2.7065775,-3.3160675,-0.8250412,-2.0270176,1,/Users/mac/Desktop/DATA37000-25AU/DATA370-midterm-project/data/for-2sec/for-2seconds/training/real/file13635.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav
-167.94104,144.2795,-9.721336,54.93623,-9.918899,25.47258,-16.10765,15.683212,-28.309229,-0.4271134,-9.059774,-12.874786,6.228873,-16.319065,7.9392104,-6.328286,2.2721846,-7.497469,4.336319,-8.262867,-5.9548607,-1.0483997,-7.085607,-1.5120704,-6.1811433,3.2438145,-9.632399,4.426342,-5.0723195,-2.3766675,-1.9781426,-4.468237,0.84506893,-4.929067,1.8822986,-5.191501,-0.45661393,-5.7802954,-1.2553803,-4.9258265,1,/Users/mac/Desktop/DATA37000-25AU/DATA370-midterm-project/data/for-2sec/for-2seconds/training/real/file404.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav
-247.48462,104.84864,-23.241198,32.858597,-34.377117,-7.8154955,-21.816385,-10.793654,-21.69158,-10.28198,-12.970975,-6.3877635,-6.284089,-4.802231,-0.07050869,-19.492733,-2.5082307,-5.9165025,3.0799518,-14.106026,-5.68521,-2.4518435,-8.4055805,2.2011948,-5.682785,1.3346729,-6.743325,-1.18283,-3.8138213,4.3101115,0.27951694,-4.1223545,1.2330405,-4.6031117,3.5475523,0.92458737,2.7238872,-3.272888,-2.0778854,-3.2094538,1,/Users/mac/Desktop/DATA37000-25AU/DATA370-midterm-project/data/for-2sec/for-2seconds/training/real/file5340.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav
-312.18542,107.40771,-11.378108,19.059313,-25.55501,-17.062998,-17.847994,-22.926315,-16.333328,0.5229007,-11.245319,-4.820843,-6.070555,-5.1912193,-3.7682474,-15.423465,-2.448063,-9.804521,-4.0527024,-6.96273,-3.5167968,-5.609322,-8.7017145,-4.1220226,-8.787012,0.50597227,-1.8992176,0.9372721,-1.1058099,0.5375031,-1.4910566,-2.9874084,-1.442376,-1.0938476,4.81391,4.3385406,8.10896,3.3244026,3.2625868,-3.2030513,1,/Users/mac/Desktop/DATA37000-25AU/DATA370-midterm-project/data/for-2sec/for-2seconds/training/real/file24041.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav
-228.55301,97.73873,-9.496306,69.399864,-12.620267,6.5291615,-10.105746,2.0580063,-11.353615,-5.105117,-7.941329,-8.465048,3.263707,-11.704763,-0.09163783,-15.028656,-2.995013,-9.854747,-13.112362,-5.5328135,-8.857371,-7.3255777,-10.338707,-5.5008016,-10.396465,-3.5633621,-6.6309237,-2.096428,-2.4434733,-2.579421,4.630588,2.7924447,8.440787,7.562156,11.45497,11.13072,11.205821,5.434997,4.265924,5.8569903,1,/Users/mac/Desktop/DATA37000-25AU/DATA370-midterm-project/data/for-2sec/for-2seconds/training/real/file6459.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav
-184.6809,149.0269,-8.798572,60.61528,-7.3754187,20.486214,-26.838955,0.0050026905,-19.08933,-4.9909573,8.696964,-9.0609455,10.165116,-11.853754,2.1788545,-5.1859403,-3.526015,-2.6588306,0.97047895,-5.0777564,-6.6854796,1.8467507,-10.610508,-2.1945028,-7.2726398,-0.8139349,-5.386156,-4.21501,-2.5908628,-7.6305404,0.27933133,-2.9676828,-1.0815638,-6.101441,-0.7895619,-3.8092914,-6.1727,-2.7245998,-2.9770427,0.47118655,1,/Users/mac/Desktop/DATA37000-25AU/DATA370-midterm-project/data/for-2sec/for-2seconds/training/real/file24557.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav
-212.66917,148.94351,-9.214842,41.36057,-19.246452,18.598131,-38.55451,3.3807247,-19.983946,-10.392371,12.051223,-15.935156,4.5283,-9.589173,0.47228625,-11.437567,-3.4743278,-2.1253088,-3.7655432,-5.800827,-8.641664,-2.0725434,-12.546054,-3.1129827,-6.7146626,-0.332154,-6.590793,-6.819808,-2.051969,-6.7643547,-3.8815596,-5.710562,-1.2788882,-9.2223,-1.0801861,-2.566593,-7.62677,-1.895274,-3.636595,-2.4989204,1,/Users/mac/Desktop/DATA37000-25AU/DATA370-midterm-project/data/for-2sec/for-2seconds/training/real/file14119.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav
-338.48776,100.34501,-29.712553,37.67841,-27.629847,-8.473343,-26.961872,-8.714242,-20.92502,-2.8313363,-15.015663,-11.472518,-6.046394,-2.0304477,-1.4722376,-18.671236,2.0961707,-14.861066,2.9963262,-6.219604,0.57955825,-0.87136483,-6.274099,6.352843,-3.077568,6.3003163,-4.2050757,4.824458,-0.26870507,2.6788447,1.4747925,-0.92306775,3.0736442,0.7409251,4.0822,-2.3690436,2.3156571,-5.2572517,-0.28803042,-3.161135,1,/Users/mac/Desktop/DATA37000-25AU/DATA370-midterm-project/data/for-2sec/for-2seconds/training/real/file9609.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav
-231.99957,90.923904,-16.308414,50.8642,-34.623993,-8.217062,-42.25166,-8.372579,-11.040905,-5.408124,-24.865276,-10.212017,-13.048939,-8.346426,5.4211974,-29.43897,1.9228832,-12.938304,-3.272484,-8.211357,-6.922578,-10.268256,-9.639347,6.5090947,-6.1941905,7.286054,-1.1096263,3.6944082,-0.6040474,7.2258897,4.03514,2.8624315,6.38414,-3.8213239,0.7741629,-5.477334,1.2339773,-4.1328535,-1.6529984,-4.5614743,1,/Users/mac/Desktop/DATA37000-25AU/DATA370-midterm-project/data/for-2sec/for-2seconds/training/real/file4998.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav
-240.1665,107.911125,-21.188742,53.390076,-9.57971,12.041022,-16.167912,0.2900118,-5.019028,-4.2867894,-9.774744,-7.813894,2.2757168,-10.674049,3.3990948,-12.892449,-2.0091348,-7.1792665,-11.140892,-7.788985,-7.744164,-6.6446857,-10.7343235,-1.0880288,-8.977516,-2.8187578,-5.7685013,-5.5455527,-4.4167733,-5.1424685,-2.9388323,-5.3536763,0.35137445,0.17438206,8.746185,10.414368,12.478525,10.305647,7.6514554,6.905127,1,/Users/mac/Desktop/DATA37000-25AU/DATA370-midterm-project/data/for-2sec/for-2seconds/training/real/file26896.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav
-284.3012,95.014275,-23.794924,40.555626,-25.050512,-20.664894,-29.524038,-14.527981,-20.272009,-2.37663,-12.875471,-10.167533,-7.959873,-10.1810255,-6.620287,-16.43064,-1.0794413,-12.956882,1.4045181,-7.431879,-7.1779804,-6.003388,-5.677015,-2.3939304,-13.130461,-0.92459065,-6.157466,1.7555672,2.2502916,6.755291,1.6373205,-1.7391104,-1.4364154,-4.0510063,1.9359108,-4.5362077,1.6487192,-2.7538269,1.1235371,-1.4705093,1,/Users/mac/Desktop/DATA37000-25AU/DATA370-midterm-project/data/for-2sec/for-2seconds/training/real/file2076.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav
-273.71722,127.76037,-31.380312,34.147152,-54.079613,-7.30582,-19.194324,-20.611866,-14.534377,2.631342,-16.322226,-17.86278,-4.7760158,-4.020479,-4.040166,-15.538246,-4.178397,-11.055088,3.5521157,-12.272572,-3.122271,-0.5181159,-7.536908,0.2692072,-9.8684435,-2.56516,-6.6842,-0.07771889,-2.693744,3.3445776,-1.6327727,2.5689082,5.4794593,-3.0168986,1.1138506,-5.6650267,0.045146454,-5.414647,2.9430187,1.3240166,1,/Users/mac/Desktop/DATA37000-25AU/DATA370-midterm-project/data/for-2sec/for-2seconds/training/real/file10536.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav
-251.39276,92.69883,-28.336514,25.863298,-33.836555,-16.204836,-31.221577,-13.762891,-22.241577,-8.156185,-16.552048,-11.648681,-9.349177,-7.853078,-3.457989,-21.82281,-0.16227241,-11.341137,-1.8031706,-2.3961027,0.2787948,1.1794755,0.7377085,6.0164585,-2.7739496,3.4788513,-4.722812,-1.678139,-1.2273387,2.8351636,-6.0554523,-3.5749967,-0.6675212,-2.0770931,2.3576288,-3.9009554,2.7296882,-5.324302,1.1896883,-0.14777742,1,/Users/mac/Desktop/DATA37000-25AU/DATA370-midterm-project/data/for-2sec/for-2seconds/training/real/file20178.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav
-223.144,121.0671,-15.4766035,51.96988,-3.1486518,23.391857,-7.4762974,-4.883556,1.8461285,-5.250399,16.640108,-2.1236975,7.2835555,1.3823323,0.27553484,4.275131,0.18701978,3.5058846,1.1461004,10.045356,4.598905,2.852248,2.6791017,0.6872263,-1.3620305,-2.753361,4.439126,1.0245872,4.9590907,4.419499,0.6268257,3.6559753,0.8850018,1.5182762,-0.22254238,-1.0424867,1.32916,1.8638824,3.1282594,4.586369,1,/Users/mac/Desktop/DATA37000-25AU/DATA370-midterm-project/data/for-2sec/for-2seconds/training/real/file13803.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav
-238.85193,114.943214,-27.545988,35.065445,-28.470997,-21.510399,-13.579419,-6.4905515,-16.96998,11.029114,-8.639752,-2.199921,-0.51753694,-5.7450676,2.3381817,-16.586304,4.4291883,-8.253906,2.1265082,-1.8404278,2.4653084,3.3183706,-7.0981092,6.1666083,-2.7308514,-0.089773685,-1.0461906,6.793234,5.794522,9.418828,4.4445753,2.6873064,4.624685,1.210138,5.732579,-4.2339964,-2.6215816,-5.8421545,0.30736634,0.70915776,1,/Users/mac/Desktop/DATA37000-25AU/DATA370-midterm-project/data/for-2sec/for-2seconds/training/real/file1279.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav
-268.4353,138.06406,20.639278,57.67016,-6.981787,19.744392,-7.53331,7.319211,-2.8324761,0.39740643,5.9500613,-2.3403566,2.1949492,-8.50473,8.43775,-4.761365,-2.7955685,-2.0857294,1.0180466,-0.9219597,-4.678417,1.6033112,-5.87764,-0.60966736,-5.638192,-0.013293836,-4.141455,-3.7271302,0.46445158,-5.498287,-0.9603037,-2.836251,-2.8400373,-3.0421546,-0.22423474,-3.5031388,-1.3231035,-1.4305485,-3.2994587,-1.3380566,1,/Users/mac/Desktop/DATA37000-25AU/DATA370-midterm-project/data/for-2sec/for-2seconds/training/real/file13739.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav
-267.359,101.22452,-34.751205,24.60372,-21.194489,-9.455432,-28.535694,-19.308687,-18.05488,-0.10733835,-17.024305,-8.174719,-4.592448,-5.165658,3.4118543,-18.512682,-1.8503443,-10.219922,-5.994255,-9.024729,-1.3018227,-2.3198185,-6.8749466,0.7267135,-6.6305656,-0.8852718,-4.979212,1.6511763,-4.034407,2.9050274,5.6559453,8.904735,10.291545,-0.18557161,-0.17280282,-6.9179673,-1.5872251,-3.9461281,0.42965013,-3.0634534,1,/Users/mac/Desktop/DATA37000-25AU/DATA370-midterm-project/data/for-2sec/for-2seconds/training/real/file12564.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav
-245.28569,93.617325,-24.335451,43.798187,-34.23333,-5.390498,-29.89951,-21.928953,-21.98446,-4.7656984,-12.739529,-16.901867,-9.618454,-9.887837,-7.0888534,-22.689869,-1.4131289,-7.1676145,0.39470154,-8.472427,0.21533227,4.812699,-7.7956204,3.2296584,-2.572562,0.6153008,-9.039357,-5.9112635,-8.664029,-3.855272,-2.8670352,-9.983995,-5.7877693,-4.8007703,1.658726,-0.098046005,6.0009546,2.424793,2.7147353,-1.1590682,1,/Users/mac/Desktop/DATA37000-25AU/DATA370-midterm-project/data/for-2sec/for-2seconds/training/real/file21909.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav
-262.3721,120.949486,-53.24245,30.863247,-26.349617,-18.92208,-27.330841,-25.182196,-8.518023,-0.45382944,-18.887093,-6.33789,-13.020888,-3.270658,-2.7038572,-24.586329,-4.6264834,-14.629957,-2.0240998,-9.163363,2.450193,2.634846,-3.310691,4.0106897,-12.77967,-1.70898,-3.6270394,2.1022058,-0.6720662,-0.6965067,-4.847055,-4.9078918,4.290281,1.6214548,2.7265437,-3.84136,-0.80277175,-3.2225626,2.5794058,-2.3108063,1,/Users/mac/Desktop/DATA37000-25AU/DATA370-midterm-project/data/for-2sec/for-2seconds/training/real/file33741.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav
-195.46579,132.24347,7.8554688,69.81446,6.3932567,35.935265,-0.5579266,25.444712,5.6740813,17.475275,8.801971,3.32122,17.042143,-0.5264129,12.185091,1.0736712,11.188106,1.02525,8.473009,3.4874244,1.2389461,5.2681932,-1.4011077,2.62984,-3.8347743,2.6950288,-3.7933156,0.7141768,-2.2685473,2.3620725,1.5534936,0.4072341,3.828192,-1.7049576,2.2127118,-1.8284897,3.5194063,-1.8596044,1.456629,-0.02621472,1,/Users/mac/Desktop/DATA37000-25AU/DATA370-midterm-project/data/for-2sec/for-2seconds/training/real/file16047.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav
-220.4307,101.61409,-41.322582,58.576294,-39.88142,-14.451905,-30.003202,-2.6873124,-12.648781,-5.36638,-21.324572,-8.256687,-7.313904,-5.3838763,-0.48919743,-17.829002,6.5675435,-15.694351,-0.7268393,-14.794398,-4.2606378,-9.601344,-12.247743,0.54030794,-10.816369,6.020502,-10.531433,2.8197885,-5.5716934,-7.0507183,-7.4861097,-3.6608648,8.500993,8.790346,14.224302,3.8592708,7.6367965,-3.879931,3.1549735,1.7912569,1,/Users/mac/Desktop/DATA37000-25AU/DATA370-midterm-project/data/for-2sec/for-2seconds/training/real/file33257.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav
-240.27757,122.561554,-44.464867,44.600426,-30.452524,-11.503183,-25.73678,-20.251095,-16.311808,1.6688553,-20.116955,-14.355427,-15.407894,-2.4556055,-0.6615433,-21.31237,2.3252547,-15.450862,-0.34181365,-14.217016,-1.7017496,-5.2174954,-10.900968,3.7806165,-8.52149,4.4690876,-5.131249,4.812373,-1.9884996,2.727856,1.9484439,-0.8096835,3.1868799,-1.3262178,6.4107485,-3.1637127,1.0360416,-4.1357784,1.1186017,1.7200902,1,/Users/mac/Desktop/DATA37000-25AU/DATA370-midterm-project/data/for-2sec/for-2seconds/training/real/file4011.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav
-234.7015,111.52556,-30.595732,39.576603,-37.55965,-2.1011698,-35.498756,-19.514555,-23.247723,-0.13165689,-17.328508,-14.7498865,-5.6471496,-8.864855,-4.2345366,-19.803596,-0.14905898,-20.326468,0.41093367,-8.141361,-4.718673,-2.4266396,-9.669785,3.647504,-6.6278377,3.9189632,-5.91011,-1.0801276,-8.50963,-3.1661654,-1.553947,-6.787465,-1.9942174,-6.524064,-1.2647345,-2.1464937,5.2076573,0.15419468,2.232555,-1.0979844,1,/Users/mac/Desktop/DATA37000-25AU/DATA370-midterm-project/data/for-2sec/for-2seconds/training/real/file29243.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav
-223.0808,128.55809,-44.114635,31.648241,-31.467602,-23.462261,-37.48071,-16.11365,-2.654276,-6.2926283,-24.344023,-9.076616,-9.55577,-4.6867995,-1.6301802,-21.809145,-0.4934207,-14.219997,3.3881545,1.4549725,0.94724053,5.5576305,-7.220803,1.083353,-4.1964965,2.4825084,-0.2148777,-0.9946539,-2.5665765,-1.3649915,-2.1045723,-3.575708,-6.3287654,-5.962474,-2.8618133,-7.021496,-1.928814,-2.7876942,3.4332743,1.4102253,1,/Users/mac/Desktop/DATA37000-25AU/DATA370-midterm-project/data/for-2sec/for-2seconds/training/real/file32983.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav
-237.52885,106.33105,-47.485924,39.868935,-18.037352,11.866088,-2.7683234,-1.2385583,6.7320004,-3.3980253,10.837111,-3.7659013,6.775191,1.9778956,6.244662,4.92265,-1.2643249,10.379029,-0.13157006,4.5788136,3.8263094,0.5458246,4.340613,1.2125963,4.4094734,1.4401515,0.4004837,2.2263944,0.17949718,0.1185413,3.0063455,3.7075324,2.3720653,3.473583,4.3178177,5.618706,5.4960227,7.0112004,8.247544,5.845612,1,/Users/mac/Desktop/DATA37000-25AU/DATA370-midterm-project/data/for-2sec/for-2seconds/training/real/file30154.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav
-222.3444,122.46086,-26.547636,57.324852,-14.1292715,8.751686,-25.691929,14.552838,-10.231751,0.057849597,-6.081888,-10.469394,0.62159324,-8.48657,2.5162716,-8.288998,9.789612,-11.48044,4.5021715,-0.12467189,0.14798293,1.7833884,-5.585449,4.4327374,-10.204761,0.57118,-8.748656,-4.008092,-8.382907,-1.875894,1.0582901,-4.6522245,1.5500958,-4.9534516,0.48698854,-5.833726,-0.09529563,-2.3839161,-2.582013,-3.560701,1,/Users/mac/Desktop/DATA37000-25AU/DATA370-midterm-project/data/for-2sec/for-2seconds/training/real/file33977.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav
-231.84065,114.18392,-28.051876,14.832769,-34.60227,-26.42636,-36.723766,-4.3091254,-16.005764,-19.315756,-15.909287,-5.8318686,-9.908113,0.93260247,1.4133631,-18.39168,0.4989332,-14.957793,-2.3745453,-9.806549,-4.3483567,-2.7910044,-10.239925,-0.2093477,-6.3884764,1.8548795,-6.0689354,-0.16872317,-2.425586,2.0595195,-1.1492954,-2.6741383,1.639017,-3.8577034,2.4613419,-1.9782201,4.1959543,1.1450629,7.434864,6.131867,1,/Users/mac/Desktop/DATA37000-25AU/DATA370-midterm-project/data/for-2sec/for-2seconds/training/real/file30442.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav
-187.44092,157.25168,-25.504387,68.02534,7.168835,-10.026247,-2.0783072,-4.559412,-5.2986364,0.24369635,3.8403099,-6.093574,-1.0135999,-0.029573603,1.1825908,-4.628664,0.49800372,-1.8807067,-4.1780763,-4.259486,-10.554024,-3.6743298,-6.907416,-6.769524,-6.8526816,-4.126068,-5.004147,-6.0559554,-1.1539167,-6.22476,-1.2001534,-0.9655637,0.38478234,-0.682484,-2.7365863,2.2397604,-2.3401105,0.66504604,-1.6974025,-3.8946881,1,/Users/mac/Desktop/DATA37000-25AU/DATA370-midterm-project/data/for-2sec/for-2seconds/training/real/file29659.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav
-179.40598,128.68051,-22.022984,54.650272,-9.036724,24.356215,-24.48613,7.425399,-21.760557,-16.365103,7.461768,-14.074775,1.183767,-9.491394,2.7378914,-12.905934,-3.1158113,-5.8916106,-6.3011003,-0.7187591,-5.5778317,-0.8938561,-6.392792,-1.1067494,-8.991392,2.1070392,-8.770241,-7.4370904,1.3963586,-8.614283,-0.82454795,-3.7109406,-3.1210625,-6.4268384,-1.0001396,-3.7803016,-6.3996325,-1.6161823,-3.400233,0.61701727,1,/Users/mac/Desktop/DATA37000-25AU/DATA370-midterm-project/data/for-2sec/for-2seconds/training/real/file11371.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav
-216.66898,115.64999,-19.706854,33.39308,-25.818352,24.674109,-1.1895257,-2.6818292,-8.889253,2.7583246,-3.827836,-15.85983,2.6020505,-13.277279,-5.069465,-11.933703,-5.628771,-9.112173,-10.091777,-4.4922786,-9.246706,-6.4554634,-4.9679585,-5.138056,-8.411471,1.9201987,-4.880889,-2.8995345,-0.73325825,0.43232498,7.3413877,7.38157,13.170827,9.742087,12.591432,10.247436,7.097544,5.4964232,2.7794535,0.015429229,1,/Users/mac/Desktop/DATA37000-25AU/DATA370-midterm-project/data/for-2sec/for-2seconds/training/real/file14100.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav
-212.73817,114.398865,-69.30487,85.55464,-20.427969,6.773545,-7.8759255,-5.3396015,1.7036655,-10.516689,15.263429,-9.722221,-1.8046733,0.096479736,-1.0600494,-7.6482697,-2.5144231,6.599257,-3.011953,2.0484931,-1.7917117,-0.5759119,-2.8787203,-0.6752086,-1.0382079,-4.340217,-3.1821132,-3.0153658,1.4186631,-3.6975777,-0.8139648,-1.7889475,-2.4503396,-0.31712952,-0.95990795,0.97990066,-2.5769622,-0.74804896,-1.7223946,-1.0437659,1,/Users/mac/Desktop/DATA37000-25AU/DATA370-midterm-project/data/for-2sec/for-2seconds/training/real/file31606.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav
